,Imagem,FEX-esperada,FEX-detectada,Tempo
1368,3517,fear,neutral,2.5925228770011017
1369,2425,fear,fear,2.6231343039999047
1370,863,fear,surprise,2.5918592660000286
1371,2144,fear,surprise,2.5475319669985765
1372,3883,fear,sad,2.559585846000118
1373,5021,fear,surprise,2.5608525489988097
1374,410,fear,fear,2.5688843890002317
1375,4459,fear,fear,2.6760329870012356
1376,395,fear,surprise,2.56893308600047
1377,4991,fear,happy,2.5653768299998774
1378,2275,fear,neutral,2.5790747560004093
1379,3301,fear,surprise,2.586671024999305
1380,227,fear,fear,2.6735907530000986
1381,1991,fear,fear,2.564744516999781
1382,4924,fear,surprise,2.5875067960005254
1383,1033,fear,angry,2.5656640760007576
1384,926,fear,fear,2.581192256000577
1385,1060,fear,fear,2.5916009940010554
1386,3373,fear,surprise,2.536503855000774
1387,1172,fear,disgust,2.581811504000143
1388,783,fear,fear,2.5715767329984374
1389,2691,fear,fear,2.5935261089998676
1390,4603,fear,surprise,2.5690756010008045
1391,682,fear,angry,2.5923058780008432
1392,3190,fear,fear,2.671391448999202
1393,4509,fear,neutral,2.5480584710003313
1394,3767,fear,surprise,2.5821710750005877
1395,2708,fear,surprise,2.5627558209998824
1396,1841,fear,sad,2.5928684800001065
1397,1307,fear,sad,2.588373369999317
1398,2126,fear,sad,2.5686519850005425
1399,1699,fear,sad,2.586440897999637
1400,554,fear,surprise,2.577294990000155
1401,5074,fear,fear,2.5595674859996507
1402,4333,fear,surprise,2.583260744000654
1403,4263,fear,surprise,2.58179371299957
1404,2748,fear,fear,2.5813230860003387
1405,2753,fear,fear,2.5544205589994817
1406,5139,fear,fear,2.633486382999763
1407,1720,fear,surprise,2.5786840389991994
1408,175,fear,fear,2.5509722540009534
1409,2886,fear,surprise,2.583384573999865
1410,4050,fear,fear,2.5603904929994314
1411,4930,fear,sad,2.5835979410003347
1412,5145,fear,sad,2.593649734000792
1413,4374,fear,fear,2.5890753980002046
1414,3804,fear,fear,2.570789205999972
1415,4469,fear,angry,2.5521396240001195
1416,3143,fear,surprise,2.571489420999569
1417,4390,fear,surprise,2.5785754829994403
1418,2494,fear,sad,2.594467941000403
1419,1403,fear,fear,2.5722776869988593
1420,205,fear,fear,2.653851958000814
1421,4389,fear,angry,2.576901681999516
1422,213,fear,fear,2.5416304919999675
1423,597,fear,surprise,2.633614062000561
1424,691,fear,surprise,2.5623917800003255
1425,421,fear,neutral,2.55971958200098
1426,1762,fear,sad,2.594682674000069
1427,2135,fear,fear,2.578854262999812
1428,821,fear,fear,2.5850456259995553
1429,3261,fear,fear,2.5533334929987177
1430,2366,fear,fear,2.6038595310001256
1431,2377,fear,fear,2.596120777001488
1432,5198,fear,fear,2.5701393990002543
1433,878,fear,surprise,2.6651535620003415
1434,745,fear,fear,2.5657170160011447
1435,1659,fear,fear,2.5809378659996582
1436,933,fear,fear,2.5752579159998277
1437,5303,fear,surprise,2.5490220560004673
1438,5239,fear,angry,2.580264795000403
1439,1657,fear,fear,2.5602843559991015
1440,4976,fear,fear,2.574043561999133
1441,4884,fear,fear,2.563199350999639
1442,942,fear,sad,2.6023673039999267
1443,2254,fear,fear,2.5815170540008694
1444,2671,fear,angry,2.54320023100081
1445,1588,fear,surprise,2.578760677999526
1446,4596,fear,fear,2.559864603999813
1447,1794,fear,disgust,2.5900742369994987
1448,697,fear,neutral,2.567993746999491
1449,1897,fear,happy,2.5905645530001493
1450,1631,fear,neutral,2.614628854998955
1451,1595,fear,sad,2.5349143690000346
1452,5012,fear,fear,2.5771796479984914
1453,3125,fear,fear,2.608094612000059
1454,1439,fear,neutral,2.580661230998885
1455,1746,fear,fear,2.6001280860000406
1456,5040,fear,sad,2.5795460130011634
1457,4222,fear,sad,2.7112884520010994
1458,2912,fear,surprise,2.5507691640013945
1459,2426,fear,angry,2.6074633059997723
1460,3593,fear,fear,2.5889151160008623
1461,4516,fear,surprise,2.572447380000085
1462,2875,fear,surprise,2.640701859998444
1463,924,fear,fear,2.568713671000296
1464,2511,fear,sad,2.584283684998809
1465,1847,fear,neutral,2.6022590640004637
1466,1687,fear,angry,2.524138169001162
1467,4448,fear,fear,2.5751473500004067
1468,1507,fear,angry,2.577649331999055
1469,4626,fear,surprise,2.5933194760000333
1470,1943,fear,fear,2.56493921999936
1471,3670,fear,sad,2.576405228999647
1472,3521,fear,fear,2.591691356999945
1473,2125,fear,sad,2.5495355849998305
1474,2512,fear,fear,2.583570916000099
1475,4358,fear,angry,2.5671991940016596
1476,2559,fear,fear,2.5797846259993094
1477,2400,fear,angry,2.5884387549995154
1478,98,fear,surprise,2.573586806000094
1479,5394,fear,sad,2.5857464259988774
1480,3134,fear,fear,2.5636871450005856
1481,2073,fear,surprise,2.5953298170006747
1482,2496,fear,surprise,2.5655797079998592
1483,955,fear,fear,2.5754120550009247
1484,82,fear,fear,2.574480842000412
1485,3362,fear,fear,2.568583939000746
1486,4602,fear,fear,2.6026661599989893
1487,1269,fear,neutral,2.533291405001364
1488,1092,fear,angry,2.6022705049999786
1489,4150,fear,neutral,2.5693586810011766
1490,2860,fear,sad,2.5636679619983624
1491,1430,fear,fear,2.5633278009991045
1492,3278,fear,surprise,2.563330971999676
1493,812,fear,happy,2.596143328000835
1494,3886,fear,disgust,2.551747144001638
1495,4703,fear,fear,2.5627044520006166
1496,1809,fear,surprise,2.5700759350002045
1497,5232,fear,fear,2.5552885360011715
1498,4034,fear,surprise,2.592596250000497
1499,4975,fear,fear,2.591138776999287
1500,5419,happy,happy,2.5787265750004735
1501,4725,happy,happy,2.653040778999639
1502,4259,happy,happy,2.55946050700004
1503,4221,happy,angry,2.5924766789994464
1504,4964,happy,happy,2.5741793629986205
1505,1192,happy,happy,2.5887082899989764
1506,1517,happy,neutral,2.5800215950002894
1507,5073,happy,happy,2.5775927159993444
1508,4418,happy,happy,2.599040604998663
1509,2622,happy,happy,2.539402270998835
1510,1989,happy,happy,2.5814708639991295
1511,2808,happy,happy,2.571715892001521
1512,1291,happy,happy,2.5856438020000496
1513,1997,happy,happy,2.571892896999998
1514,2306,happy,happy,2.588815594999687
1515,2761,happy,happy,2.5734978609998507
1516,2990,happy,happy,2.5385872890001338
1517,3766,happy,happy,2.5946957529995416
1518,3053,happy,happy,2.571626427999945
1519,2285,happy,happy,2.64467292199879
1520,3090,happy,happy,2.6550178979996417
1521,2598,happy,neutral,2.5534024629996566
1522,2534,happy,happy,2.696752978999939
1523,3652,happy,happy,2.545961838999574
1524,1349,happy,happy,2.563160240000798
1525,116,happy,happy,2.5858699600012187
1526,2714,happy,happy,2.5636255930003244
1527,1729,happy,happy,2.582327713000268
1528,831,happy,neutral,2.5690504880003573
1529,5071,happy,happy,2.5929525950014067
1530,2422,happy,happy,2.581462588001159
1531,1451,happy,happy,2.5903691590010567
1532,3332,happy,happy,2.590074919999097
1533,2970,happy,happy,2.5688706599994475
1534,817,happy,happy,2.5942936329993245
1535,4071,happy,happy,2.687663230999533
1536,5248,happy,happy,2.5791898200004653
1537,4365,happy,happy,2.5771390669997345
1538,2021,happy,happy,2.5552320850001706
1539,4260,happy,happy,2.56406119300118
1540,1801,happy,happy,2.5911811429996305
1541,441,happy,happy,2.615755860000718
1542,2049,happy,happy,2.6035553170004277
1543,1879,happy,happy,2.5582361510005285
1544,4479,happy,happy,2.6272101100003056
1545,2843,happy,happy,2.720892676999938
1546,4613,happy,sad,2.5385945309990348
1547,2615,happy,happy,2.5816692779990262
1548,4796,happy,happy,2.567021366998233
1549,5176,happy,happy,2.6305475089993706
1550,180,happy,happy,2.6090602640015277
1551,182,happy,surprise,2.569120877999012
1552,495,happy,happy,2.587127019000036
1553,3730,happy,happy,2.549445275000835
1554,3877,happy,happy,2.587264089999735
1555,3241,happy,happy,2.577799407999919
1556,5404,happy,happy,2.6356610090006143
1557,4893,happy,neutral,2.569473980998737
1558,5370,happy,neutral,2.622281947000374
1559,5183,happy,neutral,2.5803713590012194
1560,3076,happy,happy,2.6242260500002885
1561,4041,happy,happy,2.564891076999629
1562,3503,happy,happy,2.577890488999401
1563,3294,happy,happy,2.5832306039992545
1564,1446,happy,happy,2.594123816999854
1565,3580,happy,happy,2.592785430000731
1566,4016,happy,happy,2.7862214439992385
1567,4426,happy,happy,2.601297684999736
1568,2580,happy,surprise,2.5708878639998147
1569,3351,happy,happy,2.588920579000842
1570,3482,happy,happy,2.596438152000701
1571,2255,happy,sad,2.5852311010003177
1572,2521,happy,neutral,2.5895851440000115
1573,3254,happy,happy,2.5745963040008064
1574,4225,happy,happy,2.5846857780015853
1575,3346,happy,happy,2.5934127189993887
1576,2872,happy,happy,2.548241890999634
1577,794,happy,angry,2.593742230999851
1578,2115,happy,happy,2.6792562959999486
1579,5283,happy,surprise,2.5786832759986282
1580,5455,happy,happy,2.5886188069998752
1581,1644,happy,happy,2.560224291999475
1582,2473,happy,happy,2.6139084110000113
1583,3887,happy,happy,2.548048700000436
1584,3428,happy,happy,2.578136222999092
1585,2403,happy,happy,2.5877355499997066
1586,620,happy,happy,2.611626364001495
1587,2584,happy,happy,2.5811533160012914
1588,3729,happy,happy,2.579214037999918
1589,193,happy,happy,2.58019864400012
1590,1706,happy,happy,2.5577555399995617
1591,571,happy,surprise,2.570875117999094
1592,3660,happy,happy,2.590909571001248
1593,337,happy,happy,2.5783778710010665
1594,5405,happy,sad,2.650502119000521
1595,375,happy,happy,2.5699547879994498
1596,1901,happy,sad,2.5829321820001496
1597,3700,happy,happy,2.5750671940004395
1598,4618,happy,happy,2.5581278360004944
1599,3204,happy,happy,2.5845909979998396
1600,4722,happy,happy,2.5782436719982798
1601,1734,happy,happy,2.5847680610004318
1602,5416,happy,happy,2.638060425999356
1603,4323,happy,neutral,2.5897325229998387
1604,2164,happy,happy,2.584833267999784
1605,2805,happy,happy,2.543971811001029
1606,3280,happy,happy,2.5877878259998397
1607,2147,happy,happy,2.5868798040010006
1608,3601,happy,happy,2.579865850000715
1609,3046,happy,happy,2.591696856999988
1610,1618,happy,angry,2.718907942000442
1611,3282,happy,happy,2.582435717999033
1612,895,happy,surprise,2.6103179149995412
1613,1099,happy,neutral,2.5482767400008015
1614,995,happy,happy,2.592177662998438
1615,3012,happy,happy,2.5732207689998177
1616,3708,happy,happy,2.595413199998802
1617,2891,happy,happy,2.5811510929997894
1618,4230,happy,surprise,2.580932420998579
1619,3297,happy,happy,2.5979347880002024
1620,357,happy,happy,2.5703715970012126
1621,648,happy,happy,2.6485576380000566
1622,3846,happy,happy,2.5725714309992327
1623,898,happy,happy,2.5832263480006077
1624,157,happy,happy,2.5854812449997553
1625,3598,happy,happy,2.5701734159993066
1626,2507,happy,neutral,2.5938759749988094
1627,218,happy,happy,2.5641443969998363
1628,2209,happy,happy,2.6286261709992687
1629,4783,happy,happy,2.601776180001252
1630,5326,happy,happy,2.564459450999493
1631,2311,happy,happy,2.573721351000131
1632,4527,happy,happy,2.623482117000094
1633,3051,happy,happy,2.586231979999866
1634,5293,happy,happy,2.604683640998701
1635,1140,happy,happy,2.5579914829995687
1636,1086,happy,happy,2.584820405998471
1637,5287,happy,happy,2.574000976001116
1638,686,happy,happy,2.5959614450002846
1639,2476,happy,happy,2.6006390019992978
1640,3727,happy,happy,2.5690932590005104
1641,3383,happy,happy,2.6000442109998403
1642,2543,happy,happy,2.5529367929993896
1643,516,happy,happy,2.5883953659995314
1644,4163,happy,neutral,2.562063854000371
1645,3899,happy,happy,2.5747972289991594
1646,2370,happy,happy,2.574087982000492
1647,1740,happy,happy,2.6155201549991034
1648,964,happy,happy,2.58519164900099
1649,5353,happy,happy,2.5752674190007383
1650,2757,happy,happy,2.5607476429995586
1651,185,happy,happy,2.594780625999192
1652,4558,happy,happy,2.5538026390004234
1653,1550,happy,happy,2.6795244149998325
1654,1186,happy,happy,2.565752545000578
1655,5110,happy,happy,2.593689355000606
1656,16,happy,happy,2.5884750969999004
1657,1610,happy,surprise,2.5613391949991637
1658,2346,happy,happy,2.706041882000136
1659,492,happy,happy,2.5733750999988843
1660,63,happy,happy,2.5847364790006395
1661,136,happy,happy,2.587823482999738
1662,5046,happy,happy,2.5785918250003306
1663,2690,happy,happy,2.5942370849988947
1664,1309,happy,happy,2.5434822240003996
1665,681,happy,happy,2.5807869250002113
1666,5288,happy,surprise,2.577280792000238
1667,3449,happy,happy,2.583065348000673
1668,3854,happy,happy,2.602053249000164
1669,1747,happy,happy,2.5717908869992243
1670,984,happy,happy,2.582845081000414
1671,3665,happy,angry,2.577442637000786
1672,3237,happy,happy,2.5630550059995585
1673,3920,happy,happy,2.593417183001293
1674,3491,happy,happy,2.592330324001523
1675,3798,happy,happy,2.5808768719998625
1676,1147,happy,happy,2.5894670149991725
1677,3492,happy,happy,2.5877833220001776
1678,4431,happy,surprise,2.6080227399997966
1679,2484,happy,happy,2.5561013789993012
1680,4080,happy,surprise,2.5847643000015523
1681,5058,happy,surprise,2.5828538499990827
1682,1432,happy,happy,2.6221374369997648
1683,5174,happy,neutral,2.619433358999231
1684,417,happy,happy,2.5761839259994304
1685,4836,happy,happy,2.5837404029989557
1686,101,happy,angry,2.5613060619998578
1687,3546,happy,happy,2.598752912999771
1688,4875,happy,happy,2.5819494139996095
1689,2492,happy,happy,2.5826294210000924
1690,1573,happy,happy,2.593226152999705
1691,4654,happy,surprise,2.563029416000063
1692,460,happy,happy,2.519097297999906
1693,2921,happy,happy,2.4850569199988968
1694,1043,happy,happy,2.5156413190015883
1695,1107,happy,happy,2.4940584390005824
1696,2542,happy,happy,2.5234645809996437
1697,630,happy,happy,2.484881395999764
1698,3995,happy,happy,2.5312577140011854
1699,3341,happy,neutral,2.460203287000695
1700,4451,happy,happy,2.5285824749989843
1701,4775,happy,surprise,2.486496293999153
1702,4719,happy,happy,2.5073992850011564
1703,881,happy,happy,2.510473861999344
1704,1459,happy,happy,2.4925056400006724
1705,1181,happy,happy,2.4731223290000344
1706,3771,happy,happy,2.4918608970001515
1707,2113,happy,neutral,2.486997596999572
1708,3755,happy,happy,2.4907325620006304
1709,1693,happy,happy,2.5137512530000095
1710,2121,happy,happy,2.555251154999496
1711,763,happy,happy,2.4705200429998513
1712,5469,happy,happy,2.4994720209997467
1713,3891,happy,happy,2.4810371509993274
1714,3697,happy,happy,2.502253920001749
1715,557,happy,angry,2.4964608439986478
1716,827,happy,happy,2.504123189999518
1717,3181,happy,happy,2.466694036998888
1718,2699,happy,surprise,2.4911253369991755
1719,1295,happy,happy,2.48637287100064
1720,3869,happy,happy,2.516571253998336
1721,4357,happy,happy,2.477998063999621
1722,2487,happy,neutral,2.5191656530005275
1723,2300,happy,happy,2.4620302339990303
1724,581,happy,happy,2.4886984389995632
1725,3759,happy,happy,2.489223888998822
1726,4121,happy,happy,2.504384926000057
1727,4505,happy,happy,2.497397369999817
1728,4680,happy,happy,2.50395449700045
1729,2564,happy,neutral,2.4802961890000006
1730,1662,happy,happy,2.499268165000103
1731,1417,happy,happy,2.4852668800012907
1732,2015,happy,happy,2.5162672259993997
1733,5129,happy,happy,2.4843346719990222
1734,1437,happy,happy,2.5064629209991836
1735,126,happy,happy,2.492377876000319
1736,387,happy,happy,2.4977517260012974
1737,1770,happy,happy,2.6313591660000384
1738,3655,happy,happy,2.4907692130000214
1739,3827,happy,neutral,2.48036101300022
1740,4194,happy,happy,2.491083520999382
1741,4008,happy,happy,2.486800200000289
1742,4244,happy,happy,2.476347130999784
1743,1625,happy,happy,2.486459935998937
1744,4639,happy,happy,2.4965995740003564
1745,684,happy,happy,2.4961188589986705
1746,4575,happy,happy,2.631134875000498
1747,4327,happy,happy,2.5875407650000852
1748,5414,happy,happy,2.5628476809997665
1749,2732,happy,happy,2.5869684829995094
1750,2242,happy,happy,2.5609996969997155
1751,384,happy,happy,2.587260607000644
1752,1545,happy,surprise,2.5769683880007506
1753,4940,happy,happy,2.611575229000664
1754,537,happy,happy,2.585370998000144
1755,1052,happy,happy,2.5483177289988816
1756,2459,happy,happy,2.5833146080003644
1757,1491,happy,happy,2.5587903180003195
1758,939,happy,happy,2.573043784001129
1759,4967,happy,angry,2.5856047329998546
1760,2322,happy,neutral,2.6021158059993468
1761,1259,happy,happy,2.5868006330001663
1762,1501,happy,happy,2.5385403050004243
1763,1671,happy,happy,2.5873823469992203
1764,1832,happy,happy,2.5753857599993353
1765,122,happy,surprise,2.5791085199998633
1766,3357,happy,happy,2.5999208649991488
1767,1561,happy,neutral,3.0153186450006615
1768,450,happy,happy,2.598069324998505
1769,2153,happy,happy,2.589930694999566
1770,1246,happy,neutral,2.5712476919998153
1771,1750,happy,neutral,2.576573542000915
1772,614,happy,happy,2.637280066999665
1773,2721,happy,happy,2.679173249998712
1774,4532,happy,happy,2.5845089739996183
1775,1232,happy,happy,2.58170815000085
1776,3656,happy,happy,2.556557452000561
1777,3688,happy,happy,2.5855991000007634
1778,1898,happy,happy,2.5520922300001985
1779,5475,happy,happy,2.6085985400004574
1780,51,happy,happy,2.570194731999436
1781,875,happy,disgust,2.5689404429995193
1782,4652,happy,happy,2.677612915998907
1783,249,happy,happy,2.564899996999884
1784,1992,happy,surprise,2.5902945199995884
1785,3337,happy,happy,3.1247196780004742
1786,4754,happy,happy,2.766468845000418
1787,3733,happy,happy,2.5394142429995554
1788,1647,happy,happy,2.5711408690003736
1789,4441,happy,happy,2.563820642999417
1790,1714,happy,happy,2.5742253179996624
1791,4704,happy,happy,2.5921380939998926
1792,3485,happy,happy,2.5857377569991513
1793,3472,happy,happy,2.5669314179995126
1794,3399,happy,happy,2.5497492080012307
1795,89,happy,happy,2.574720676999277
1796,2838,happy,happy,2.578205103000073
1797,1889,happy,happy,2.5705831369996304
1798,83,happy,happy,2.6100230289994215
1799,3133,happy,happy,2.5657485430001543
1800,2455,happy,happy,2.5673879720015975
1801,3797,happy,neutral,2.571093231001214
1802,3509,happy,happy,2.5751416929997504
1803,589,happy,surprise,2.6570257829989714
1804,4220,happy,sad,2.5647366430002876
1805,972,happy,happy,2.589123761999872
1806,1776,happy,happy,2.5930499819987745
1807,4782,happy,happy,2.5699328730006528
1808,2754,happy,happy,2.5845488559989462
1809,693,happy,surprise,2.546733414999835
1810,2372,happy,happy,2.596761496999534
1811,4561,happy,happy,2.7485904690001917
1812,953,happy,sad,2.604658680000284
1813,4303,happy,happy,2.6046332189998793
1814,350,happy,happy,2.6675415720001183
1815,3703,happy,happy,2.577297048001128
1816,5240,happy,happy,2.5795480879987736
1817,3447,happy,neutral,2.579038400999707
1818,3965,happy,happy,2.590718523999385
1819,1281,happy,neutral,2.5737406850003026
1820,3671,happy,happy,2.577160676000858
1821,2787,happy,happy,2.6930374059993483
1822,791,happy,surprise,2.576219595001021
1823,1849,happy,happy,2.614577176000239
1824,297,happy,happy,2.5491566059990873
1825,892,happy,happy,2.574323455999547
1826,438,happy,surprise,2.55756742199992
1827,840,happy,disgust,2.5812942709999334
1828,1250,happy,happy,2.596038605999638
1829,1171,happy,happy,2.5691102139990107
1830,1549,happy,happy,2.5889435680001043
1831,720,happy,happy,2.6465091869995376
1832,465,happy,happy,2.567002253999817
1833,658,happy,disgust,2.577476767999542
1834,2813,happy,happy,2.552143328999591
1835,1197,happy,happy,2.5883103649994155
1836,1824,happy,happy,2.5803477609988477
1837,5150,happy,happy,2.577895434000311
1838,3082,happy,surprise,2.573684514998604
1839,4176,happy,happy,2.551736344999881
1840,4296,happy,happy,2.578720894000071
1841,1248,happy,happy,2.565629161999823
1842,4105,happy,disgust,2.5876138969997555
1843,2766,happy,happy,2.5684722370006057
1844,517,happy,happy,2.5760056149993034
1845,2080,happy,happy,2.599698546999207
1846,1812,happy,happy,2.541010314000232
1847,3027,happy,happy,2.578761910001049
1848,1831,happy,happy,2.5941383889985445
1849,5057,happy,happy,2.61247114499929
1850,2858,happy,happy,2.5908626219988946
1851,2065,happy,happy,2.568892450999556
1852,1284,happy,happy,2.571780880998631
1853,361,happy,happy,2.5448974030005047
1854,5245,happy,happy,2.5941625830000703
1855,154,happy,angry,2.6294157930005895
1856,4147,happy,happy,2.6222254209988023
1857,657,happy,happy,2.584250054000222
1858,3139,happy,surprise,2.56577799599836
1859,5005,happy,happy,2.5789481129995693
1860,1580,happy,surprise,2.546127597001032
1861,1085,happy,disgust,2.608662236998498
1862,4597,happy,happy,2.591604498999004
1863,2061,happy,happy,2.5729484879993834
1864,2003,happy,happy,2.583493460999307
1865,4720,happy,happy,2.5799624209994363
1866,646,happy,neutral,2.599230791000082
1867,3677,happy,happy,2.5728642389985907
1868,703,happy,happy,2.5585224900005414
1869,5440,happy,happy,2.5918203470009757
1870,489,happy,happy,2.562496974000169
1871,2167,happy,happy,2.593871973000205
1872,1087,happy,happy,2.57406662899848
1873,5190,happy,happy,2.5874473470012163
1874,1343,happy,happy,2.611195384999519
1875,4173,happy,happy,2.551891561000957
1876,4217,happy,happy,2.576799074999144
1877,3407,happy,happy,2.576059253000494
1878,4136,happy,happy,2.5747785800012934
1879,3993,happy,happy,2.572728842998913
1880,5387,happy,surprise,2.5946618070011027
1881,1888,happy,happy,2.6020381950002047
1882,1570,happy,happy,2.5555297459995927
1883,636,happy,happy,2.620620528001382
1884,95,happy,surprise,2.566540507999889
1885,2756,happy,happy,2.5895753980003064
1886,671,happy,happy,2.5920711580001807
1887,1651,happy,happy,2.5802019239999936
1888,3235,happy,neutral,2.607801157999347
1889,2208,happy,happy,2.564029622999442
1890,3500,happy,surprise,2.562466602999848
1891,1994,happy,surprise,2.5888906149994
1892,717,happy,happy,2.559478109998963
1893,2230,happy,happy,2.5862675290009065
1894,4011,happy,neutral,2.56572467299884
1895,643,happy,happy,2.584826874999635
1896,5462,happy,happy,2.579246167999372
1897,844,happy,happy,2.5692505099996197
1898,4252,happy,happy,2.5832388670005457
1899,256,happy,surprise,2.5754288990010537
1900,4178,happy,happy,2.6434868659998756
1901,3666,happy,happy,2.5552852649998385
1902,5400,happy,happy,2.5895089709993044
1903,4536,happy,happy,2.5916450189997704
1904,3083,happy,happy,2.5520381110000017
1905,4512,happy,surprise,2.5825025649992313
1906,3189,happy,happy,2.561541371000203
1907,377,happy,surprise,2.5799950900000113
1908,4921,happy,happy,2.584805411999696
1909,4437,happy,disgust,2.581078580000394
1910,3446,happy,happy,2.592176363001272
1911,3398,happy,happy,2.545682683999985
1912,4587,happy,happy,2.6133493710003677
1913,851,happy,happy,2.574700432998725
1914,478,happy,surprise,2.606256950999523
1915,1700,happy,happy,2.5781992619995435
1916,3165,happy,happy,2.575700560999394
1917,838,happy,happy,2.5771407060001366
1918,5029,happy,angry,2.5463118980005675
1919,2898,happy,happy,2.59638992300097
1920,1012,happy,happy,2.5830376769990835
1921,2064,happy,happy,2.597478913001396
1922,4481,happy,happy,2.5826230099992245
1923,3912,happy,happy,2.560624125000686
1924,4404,happy,happy,2.65222184599952
1925,4529,happy,neutral,2.580519005001406
1926,2428,happy,happy,2.5622455519987852
1927,511,happy,disgust,2.6358541549998336
1928,2713,happy,happy,2.5713233339993167
1929,4395,happy,happy,2.646938931000477
1930,2271,happy,happy,2.56279451500086
1931,2780,happy,happy,2.5735795159998816
1932,4641,happy,happy,2.573428375999356
1933,3172,happy,happy,2.5550535540005512
1934,828,happy,happy,2.5959873869996954
1935,146,happy,happy,2.7146944839987555
1936,335,happy,happy,2.602575912998873
1937,2282,happy,happy,2.583483590000469
1938,5006,happy,happy,2.568792291000136
1939,990,happy,happy,2.6015879130009125
1940,1468,happy,happy,2.5752041609994194
1941,2684,happy,happy,2.5671877679997124
1942,1488,happy,happy,2.588826446000894
1943,3020,happy,happy,2.60617233999983
1944,362,happy,happy,2.590082381000684
1945,376,happy,happy,2.595016236000447
1946,4671,happy,happy,2.6534530649987573
1947,3212,happy,happy,2.5900891769997543
1948,2778,happy,happy,2.5444975970003725
1949,5454,happy,happy,2.58737179200034
1950,310,happy,happy,2.5701987730008113
1951,3136,happy,happy,2.684541729000557
1952,3209,happy,happy,2.588248266998562
1953,523,happy,happy,2.565433217998361
1954,4610,happy,happy,2.5785061870010395
1955,1541,happy,happy,2.5678830750002817
1956,151,happy,happy,2.5688285239994
1957,114,happy,happy,2.5954082450007263
1958,2457,happy,happy,2.57076890099961
1959,994,happy,happy,2.5889989209990745
1960,1464,happy,neutral,2.5891588969989243
1961,1884,happy,happy,2.569673361000241
1962,743,happy,happy,2.593168852999952
1963,2241,happy,neutral,2.552978493999035
1964,660,happy,happy,2.6171650050000608
1965,4911,happy,happy,2.575010171000031
1966,604,happy,happy,2.59847435499978
1967,4293,happy,happy,2.5540611399992486
1968,1600,happy,disgust,2.595080910999968
1969,2681,happy,happy,2.6163814809988253
1970,3772,happy,happy,2.541683980000016
1971,1638,happy,happy,2.577075434001017
1972,2177,happy,happy,2.5750810989993624
1973,2601,happy,happy,2.579043420000744
1974,2904,happy,happy,2.5743265519995475
1975,1578,happy,happy,2.5991227710001112
1976,2458,happy,happy,2.5939575809989037
1977,725,happy,happy,2.5443665550010337
1978,4318,happy,happy,2.523005679999187
1979,986,happy,happy,2.4947690959998
1980,2896,happy,happy,2.508788041999651
1981,2746,happy,happy,2.4898541380007373
1982,3649,happy,happy,2.4956247360005364
1983,2237,happy,happy,2.473406614000851
1984,456,happy,happy,2.4995332220005366
1985,4077,happy,happy,2.4927118999985396
1986,4022,happy,neutral,2.5583579989997816
1987,66,happy,happy,2.4858949610006675
1988,4352,happy,happy,2.5288912289997825
1989,4277,happy,happy,2.48254213600012
1990,2006,happy,happy,2.5035652999995364
1991,349,happy,surprise,2.491306658999747
1992,1603,happy,happy,2.4930436609993194
1993,1581,happy,happy,2.487312113000371
1994,35,happy,happy,2.5025024509996
1995,1448,happy,happy,2.460226987999704
1996,2280,happy,neutral,2.4993839079997997
1997,945,happy,happy,2.4847024219998275
1998,1374,happy,happy,2.5394035850004
1999,2589,happy,happy,2.4810839020010462
2000,4710,neutral,neutral,2.513456975999361
2001,558,neutral,neutral,2.5127761339990684
2002,1918,neutral,happy,2.470890392000001
2003,1936,neutral,sad,2.48945847899995
2004,2775,neutral,neutral,2.5056447869992553
2005,2293,neutral,surprise,2.4947713900000963
2006,2771,neutral,neutral,2.494512595998458
2007,4851,neutral,neutral,2.4973122979990876
2008,3338,neutral,neutral,2.478672852001182
2009,1867,neutral,sad,2.4800533470006485
2010,2628,neutral,neutral,2.5062179350006772
2011,2434,neutral,surprise,2.510518745000809
2012,2686,neutral,sad,2.4995450309997977
2013,2950,neutral,neutral,2.473073769000621
2014,3931,neutral,neutral,2.497006330999284
2015,1019,neutral,neutral,2.4940492680016177
2016,4687,neutral,neutral,2.5024044909987424
2017,1026,neutral,neutral,2.4925879210004496
2018,4862,neutral,neutral,2.504010198001197
2019,4530,neutral,neutral,2.4740590429992153
2020,2042,neutral,angry,2.525208270000803
2021,3819,neutral,neutral,2.4760559249989456
2022,632,neutral,neutral,2.522642915000688
2023,1981,neutral,angry,2.4848511849995703
2024,1407,neutral,surprise,2.52052679299959
2025,1242,neutral,angry,2.4676037810004345
2026,4231,neutral,surprise,2.4870279030001257
2027,5340,neutral,neutral,2.644995827000457
2028,1851,neutral,neutral,2.491781805998471
2029,5445,neutral,surprise,2.5116119619997335
2030,2638,neutral,angry,2.6169505170000775
2031,1282,neutral,neutral,2.546315933999722
2032,3127,neutral,sad,2.4642547690000356
2033,5034,neutral,neutral,2.510860219999813
2034,2660,neutral,sad,2.488027360999695
2035,1017,neutral,neutral,2.4997228769989306
2036,2361,neutral,neutral,2.5533779300003516
2037,1591,neutral,neutral,2.515585937999276
2038,2971,neutral,neutral,2.4570259179999994
2039,4723,neutral,disgust,2.5262603539995325
2040,1743,neutral,neutral,2.5259643380013586
2041,3483,neutral,neutral,2.5054403209996963
2042,2036,neutral,neutral,2.483226779000688
2043,4718,neutral,neutral,2.516465804999825
