,Imagem,FEX-esperada,FEX-detectada,time
1340,4389,fear,angry,0.34557760000006965
1341,4390,fear,surprise,0.34595820000004096
1342,4394,fear,angry,0.3459850000000415
1343,4400,fear,fear,0.34443480000004456
1344,4416,fear,disgust,0.3574307999999746
1345,4424,fear,surprise,0.3466282000000547
1346,4448,fear,fear,0.34461429999998927
1347,4449,fear,fear,0.3918757999999798
1348,4459,fear,fear,0.346341999999936
1349,4469,fear,angry,0.3599906000000601
1350,447,fear,fear,0.37768789999995533
1351,4495,fear,happy,0.39744789999997465
1352,4496,fear,surprise,0.3746801999999434
1353,449,fear,fear,0.3481177999999545
1354,4509,fear,neutral,0.3593266999999969
1355,4514,fear,surprise,0.37061529999994036
1356,4516,fear,surprise,0.4368457999999009
1357,4547,fear,fear,0.37090680000005705
1358,4550,fear,fear,0.4722572000000582
1359,4572,fear,surprise,0.38047019999999065
1360,4593,fear,neutral,0.39895100000001094
1361,4596,fear,fear,0.3663284000000431
1362,4602,fear,fear,0.3707742999999937
1363,4603,fear,surprise,0.34513459999993756
1364,4607,fear,neutral,0.35039530000005925
1365,4623,fear,fear,0.366744199999971
1366,4625,fear,happy,0.3434790000000021
1367,4626,fear,surprise,0.3458798999999999
1368,4673,fear,fear,0.3449932999999419
1369,4703,fear,fear,0.35155310000004647
1370,4716,fear,neutral,0.3651727999999821
1371,471,fear,fear,0.3549767999999176
1372,4724,fear,fear,0.3573718000000099
1373,472,fear,fear,0.34121809999999186
1374,4735,fear,sad,0.3537680999999111
1375,4744,fear,happy,0.34777520000000095
1376,4749,fear,fear,0.3576223000000027
1377,4764,fear,fear,0.3398657999999841
1378,4769,fear,fear,0.33946820000005573
1379,4800,fear,surprise,0.3508700999999519
1380,4807,fear,surprise,0.34678599999995185
1381,4808,fear,fear,0.3486225999999988
1382,481,fear,surprise,0.3512247999999545
1383,4829,fear,fear,0.34729920000006587
1384,4839,fear,surprise,0.3527310999999145
1385,4878,fear,angry,0.3552715000000717
1386,4881,fear,happy,0.34937430000002223
1387,4884,fear,fear,0.34082119999993665
1388,4895,fear,fear,0.3545219000000088
1389,4924,fear,surprise,0.34500249999996413
1390,4930,fear,sad,0.36477350000006936
1391,4932,fear,surprise,0.3503820999999334
1392,4933,fear,angry,0.3558818000000201
1393,4942,fear,fear,0.3405751999999893
1394,4947,fear,fear,0.35021280000000843
1395,4955,fear,fear,0.34672470000009525
1396,4959,fear,fear,0.3586533000000145
1397,4962,fear,fear,0.3373192999999901
1398,4966,fear,surprise,0.34225960000003397
1399,4975,fear,fear,0.3577454999999645
1400,4976,fear,fear,0.35366099999998823
1401,4983,fear,sad,0.3438985999999886
1402,4987,fear,happy,0.3597456999999622
1403,4991,fear,happy,0.3526912000000948
1404,5012,fear,fear,0.3540878999999677
1405,5021,fear,surprise,0.35029080000003887
1406,5022,fear,surprise,0.3483525000000327
1407,503,fear,surprise,0.3450719999999592
1408,5040,fear,sad,0.3649249999999711
1409,5052,fear,sad,0.35760659999994004
1410,5055,fear,disgust,0.3407693000000336
1411,5060,fear,surprise,0.3537886000000299
1412,5063,fear,fear,0.34315809999998237
1413,5070,fear,surprise,0.35368449999998575
1414,5074,fear,fear,0.34294279999994615
1415,5077,fear,fear,0.3572950000000219
1416,5092,fear,neutral,0.4123672999999144
1417,5103,fear,happy,0.3413073000000395
1418,5116,fear,angry,0.3475988000000143
1419,5121,fear,fear,0.3607637000000068
1420,5139,fear,fear,0.34187389999999596
1421,5145,fear,sad,0.3406382999999096
1422,5146,fear,surprise,0.3504819999999427
1423,5153,fear,fear,0.34691510000004655
1424,5168,fear,fear,0.3422510999999986
1425,5195,fear,neutral,0.34880379999992783
1426,5198,fear,fear,0.34630460000005314
1427,5199,fear,fear,0.3669175999999652
1428,5209,fear,angry,0.34537409999995816
1429,5225,fear,sad,0.34627480000006017
1430,5232,fear,fear,0.35210459999996147
1431,5237,fear,surprise,0.3487214000000449
1432,5238,fear,disgust,0.347237199999995
1433,5239,fear,angry,0.3578297999999904
1434,5250,fear,fear,0.3460168999999951
1435,529,fear,surprise,0.348440000000096
1436,5303,fear,surprise,0.35304470000005495
1437,5315,fear,surprise,0.3483322000000726
1438,5318,fear,fear,0.34624110000004293
1439,5320,fear,surprise,0.3505480000000034
1440,5341,fear,sad,0.3481946000000562
1441,5344,fear,fear,0.34449010000003
1442,5383,fear,surprise,0.358811199999991
1443,5391,fear,disgust,0.34042729999998755
1444,5394,fear,sad,0.350124400000027
1445,5407,fear,fear,0.36032009999996717
1446,5415,fear,surprise,0.34838779999995495
1447,5448,fear,surprise,0.35519379999993816
1448,5453,fear,sad,0.3425893000000997
1449,5480,fear,sad,0.34519620000003215
1450,554,fear,surprise,0.36845579999999245
1451,565,fear,surprise,0.34325990000002093
1452,580,fear,surprise,0.3485031999999819
1453,587,fear,fear,0.36339410000005046
1454,597,fear,surprise,0.351155800000015
1455,598,fear,happy,0.34596299999998337
1456,605,fear,surprise,0.3616137000000208
1457,606,fear,sad,0.3468416000000616
1458,622,fear,fear,0.34595309999997426
1459,638,fear,fear,0.3559233000000859
1460,679,fear,fear,0.3471838000000389
1461,680,fear,surprise,0.34545439999999417
1462,682,fear,angry,0.3616939999999431
1463,68,fear,fear,0.3464744000000337
1464,691,fear,surprise,0.3546304000000191
1465,695,fear,fear,0.3439918999999918
1466,697,fear,neutral,0.3569637000000512
1467,706,fear,angry,0.3574538999999959
1468,714,fear,sad,0.34387630000003355
1469,716,fear,sad,0.3498034000000416
1470,721,fear,fear,0.36546080000005077
1471,722,fear,fear,0.3379069000000072
1472,728,fear,sad,0.35157749999996213
1473,738,fear,fear,0.3517367000000604
1474,745,fear,fear,0.3514748000000054
1475,746,fear,neutral,0.34856519999993907
1476,782,fear,sad,0.3487363000000414
1477,783,fear,fear,0.3463036999999076
1478,802,fear,surprise,0.346624600000041
1479,805,fear,fear,0.3504242000000204
1480,812,fear,happy,0.3394227000000001
1481,821,fear,fear,0.34803199999998924
1482,82,fear,fear,0.3551020999999537
1483,847,fear,angry,0.34751089999997475
1484,863,fear,surprise,0.35771859999999833
1485,878,fear,surprise,0.35153700000000754
1486,915,fear,surprise,0.3469065000000455
1487,924,fear,fear,0.35037369999997736
1488,926,fear,fear,0.3420350999999755
1489,930,fear,fear,0.3477953000000298
1490,933,fear,fear,0.34850250000010874
1491,936,fear,angry,0.3449020999998993
1492,942,fear,sad,0.35415760000000773
1493,948,fear,neutral,0.351639299999988
1494,955,fear,fear,0.3462192999999161
1495,968,fear,surprise,0.3463479000000689
1496,96,fear,surprise,0.36486059999992904
1497,974,fear,sad,0.34697400000004563
1498,98,fear,surprise,0.35325729999999567
1499,991,fear,angry,0.3539401000000453
1500,1012,happy,happy,0.3454100000000153
1501,101,happy,angry,0.3628587000000607
1502,1043,happy,happy,0.386825300000055
1503,1052,happy,happy,0.3449461999999812
1504,1085,happy,disgust,0.36118920000001253
1505,1086,happy,happy,0.3486666000000014
1506,1087,happy,happy,0.35037850000003345
1507,1099,happy,neutral,0.348253199999931
1508,1107,happy,happy,0.3451956000000109
1509,1140,happy,happy,0.3516276000000289
1510,1147,happy,happy,0.34646939999993265
1511,114,happy,happy,0.34549280000010185
1512,116,happy,happy,0.34294969999996283
1513,1171,happy,happy,0.361003500000038
1514,1181,happy,happy,0.3397608999999875
1515,1186,happy,happy,0.3444558999999572
1516,1192,happy,happy,0.3539935000000014
1517,1197,happy,happy,0.34730070000000524
1518,122,happy,surprise,0.37818509999999605
1519,1232,happy,happy,0.3420632999999498
1520,1246,happy,neutral,0.3536433000000443
1521,1248,happy,happy,0.3472842999999557
1522,1250,happy,happy,0.3664398999999321
1523,1259,happy,happy,0.33883319999995365
1524,126,happy,happy,0.3603330000000824
1525,1281,happy,neutral,0.35657240000000456
1526,1284,happy,happy,0.34526800000003277
1527,1291,happy,happy,0.3612668000000667
1528,1295,happy,happy,0.4043199000000186
1529,1309,happy,happy,0.36827470000002904
1530,1343,happy,happy,0.3591363000000456
1531,1349,happy,happy,0.3432333999999173
1532,136,happy,happy,0.35911989999999605
1533,1374,happy,happy,0.3435637999999699
1534,1417,happy,happy,0.356636500000036
1535,1432,happy,happy,0.3514805999999453
1536,1437,happy,happy,0.35435979999999745
1537,1446,happy,happy,0.3422185999999101
1538,1448,happy,happy,0.35456890000000385
1539,1451,happy,happy,0.3445743999999422
1540,1459,happy,happy,0.34563309999998637
1541,1464,happy,neutral,0.35442070000010517
1542,1468,happy,happy,0.34651559999997517
1543,146,happy,happy,0.34486730000003263
1544,1488,happy,happy,0.35905239999999594
1545,1491,happy,happy,0.3454421999999795
1546,1501,happy,happy,0.3469626999999491
1547,1517,happy,neutral,0.3520706000000473
1548,151,happy,happy,0.35702419999995527
1549,1541,happy,happy,0.3692300999999816
1550,1545,happy,surprise,0.3505069000000276
1551,1549,happy,happy,0.349368400000003
1552,154,happy,angry,0.35337779999997565
1553,1550,happy,happy,0.3467985999999428
1554,1561,happy,neutral,0.345434300000079
1555,1570,happy,happy,0.36727080000002843
1556,1573,happy,happy,0.3435010999999122
1557,1578,happy,happy,0.347038399999974
1558,157,happy,happy,0.35386030000006485
1559,1580,happy,surprise,0.3547266000000491
1560,1581,happy,happy,0.3471210999999812
1561,1600,happy,disgust,0.3509940999999799
1562,1603,happy,happy,0.3458769000000075
1563,1610,happy,surprise,0.35726230000000214
1564,1618,happy,angry,0.3494177000000036
1565,1625,happy,happy,0.34435130000008485
1566,1638,happy,happy,0.3604178000000502
1567,1644,happy,happy,0.36346240000000307
1568,1647,happy,happy,0.3473890999999867
1569,1651,happy,happy,0.3561208999999508
1570,1662,happy,happy,0.34405919999994694
1571,1671,happy,happy,0.349942800000008
1572,1693,happy,happy,0.3598749999999882
1573,16,happy,happy,0.3473530999999639
1574,1700,happy,happy,0.3473719999999503
1575,1706,happy,happy,0.3519215000000031
1576,1714,happy,happy,0.3464125000000422
1577,1729,happy,happy,0.3594924000000219
1578,1734,happy,happy,0.35371010000005754
1579,1740,happy,happy,0.34978590000002896
1580,1747,happy,happy,0.38177249999989726
1581,1750,happy,neutral,0.3438321999999516
1582,1770,happy,happy,0.34332580000000235
1583,1776,happy,happy,0.4043083999999908
1584,1801,happy,happy,0.35892890000002353
1585,180,happy,happy,0.35359840000000986
1586,1812,happy,happy,0.35163749999992433
1587,1824,happy,happy,0.3773051000000578
1588,182,happy,surprise,0.344523400000071
1589,1831,happy,happy,0.37854269999991175
1590,1832,happy,happy,0.38330020000000786
1591,1849,happy,happy,0.35596929999996973
1592,185,happy,happy,0.347605700000031
1593,1879,happy,happy,0.36068199999999706
1594,1884,happy,happy,0.3780879000000823
1595,1888,happy,happy,0.35100020000004406
1596,1889,happy,happy,0.3448120000000472
1597,1898,happy,happy,0.36078310000004876
1598,1901,happy,sad,0.34347679999996217
1599,193,happy,happy,0.3464680000000726
1600,1989,happy,happy,0.3526832000000013
1601,1992,happy,surprise,0.3474484000000757
1602,1994,happy,surprise,0.36023870000008174
1603,1997,happy,happy,0.35987820000002557
1604,2003,happy,happy,0.3504892999999356
1605,2006,happy,happy,0.3522355999999718
1606,2015,happy,happy,0.34650009999995746
1607,2021,happy,happy,0.3548838000000387
1608,2049,happy,happy,0.35688759999993636
1609,2061,happy,happy,0.34882410000000164
1610,2064,happy,happy,0.34570110000004206
1611,2065,happy,happy,0.354816000000028
1612,2080,happy,happy,0.3709218000000192
1613,2113,happy,neutral,0.3452487999999221
1614,2115,happy,happy,0.35651609999990796
1615,2121,happy,happy,0.34843499999999494
1616,2147,happy,happy,0.3451806000000488
1617,2153,happy,happy,0.3726694999999154
1618,2164,happy,happy,0.3469585000000279
1619,2167,happy,happy,0.35056829999996353
1620,2177,happy,happy,0.36490660000004027
1621,218,happy,happy,0.3461616000000731
1622,2208,happy,happy,0.35324739999998656
1623,2209,happy,happy,0.34362610000005134
1624,2230,happy,happy,0.3477495000000772
1625,2237,happy,happy,0.3598163999999997
1626,2241,happy,neutral,0.34252589999994143
1627,2242,happy,happy,0.3433723000000555
1628,2255,happy,sad,0.35524520000001303
1629,2271,happy,happy,0.3445467000000235
1630,2280,happy,neutral,0.3471922999999606
1631,2282,happy,happy,0.35327460000007704
1632,2285,happy,happy,0.34670380000000023
1633,2300,happy,happy,0.3454615999999078
1634,2306,happy,happy,0.35732050000001436
1635,2311,happy,happy,0.3460890000000063
1636,2322,happy,neutral,0.35147170000004735
1637,2346,happy,happy,0.350253299999963
1638,2370,happy,happy,0.3474019000000226
1639,2372,happy,happy,0.3511776000000282
1640,2403,happy,happy,0.34935749999999643
1641,2422,happy,happy,0.34690569999997933
1642,2428,happy,happy,0.36089849999996204
1643,2455,happy,happy,0.35495349999996506
1644,2457,happy,happy,0.3491446000000451
1645,2458,happy,happy,0.36907450000001063
1646,2459,happy,happy,0.34674150000000736
1647,2473,happy,happy,0.38169540000001234
1648,2476,happy,happy,0.3567067000000179
1649,2484,happy,happy,0.3780434000000241
1650,2487,happy,neutral,0.3479366999999911
1651,2492,happy,happy,0.36660760000006576
1652,249,happy,happy,0.35253049999994346
1653,2507,happy,neutral,0.3540724000000637
1654,2521,happy,neutral,0.3569022000000359
1655,2534,happy,happy,0.34448269999995773
1656,2542,happy,happy,0.37245849999999336
1657,2543,happy,happy,0.34381229999996776
1658,2564,happy,neutral,0.34783149999998386
1659,256,happy,surprise,0.36100709999993796
1660,2580,happy,surprise,0.3469313000000511
1661,2584,happy,happy,0.3721153000000186
1662,2589,happy,happy,0.3526458000000048
1663,2598,happy,neutral,0.3458358999999973
1664,2601,happy,happy,0.3598556000000599
1665,2615,happy,happy,0.3504295000000184
1666,2622,happy,happy,0.34946449999995366
1667,2681,happy,happy,0.3548574000000144
1668,2684,happy,happy,0.3469429000000446
1669,2690,happy,happy,0.34730630000001383
1670,2699,happy,surprise,0.35777730000006613
1671,2713,happy,happy,0.35117940000009185
1672,2714,happy,happy,0.3701222999999345
1673,2721,happy,happy,0.35572930000000724
1674,2732,happy,happy,0.34585120000008374
1675,2746,happy,happy,0.34703139999999166
1676,2754,happy,happy,0.35285019999992073
1677,2756,happy,happy,0.34983219999992343
1678,2757,happy,happy,0.3494378999999981
1679,2761,happy,happy,0.3550834999999779
1680,2766,happy,happy,0.3408959999999297
1681,2778,happy,happy,0.3384674000000132
1682,2780,happy,happy,0.34773729999994885
1683,2787,happy,happy,0.3478222999999616
1684,2805,happy,happy,0.3501999000000069
1685,2808,happy,happy,0.3675944999999956
1686,2813,happy,happy,0.3489415999999892
1687,2838,happy,happy,0.3660820000000058
1688,2843,happy,happy,0.3460396000000401
1689,2858,happy,happy,0.34548340000003464
1690,2872,happy,happy,0.3546340999999984
1691,2891,happy,happy,0.3619074000000637
1692,2896,happy,happy,0.3463587000001098
1693,2898,happy,happy,0.35647800000015195
1694,2904,happy,happy,0.3672853999999006
1695,2921,happy,happy,0.3589911999999913
1696,2970,happy,happy,0.37712950000013734
1697,297,happy,happy,0.3857404000000315
1698,2990,happy,happy,0.3569024000000809
1699,3012,happy,happy,0.3591180999999324
1700,3020,happy,happy,0.3482361999999739
1701,3027,happy,happy,0.3611405999999988
1702,3046,happy,happy,0.3433316000000559
1703,3051,happy,happy,0.34950309999999263
1704,3053,happy,happy,0.3730870000001687
1705,3076,happy,happy,0.3523036999999931
1706,3082,happy,surprise,0.3517162999999073
1707,3083,happy,happy,0.36144679999983964
1708,3090,happy,happy,0.3482621000000563
1709,310,happy,happy,0.3451234999999997
1710,3133,happy,happy,0.35789820000013606
1711,3136,happy,happy,0.34440569999992476
1712,3139,happy,surprise,0.35533729999997377
1713,3165,happy,happy,0.3464331999998649
1714,3172,happy,happy,0.34638360000008106
1715,3181,happy,happy,0.396426799999972
1716,3189,happy,happy,0.34167980000006537
1717,3204,happy,happy,0.3446409999999105
1718,3209,happy,happy,0.37430799999992814
1719,3212,happy,happy,0.37054849999981343
1720,3235,happy,neutral,0.3451251000001321
1721,3237,happy,happy,0.35973119999994196
1722,3241,happy,happy,0.35878230000002986
1723,3254,happy,happy,0.3457502999999633
1724,3280,happy,happy,0.3560711000000083
1725,3282,happy,happy,0.3468073999999888
1726,3294,happy,happy,0.37057609999988017
1727,3297,happy,happy,0.34694100000001526
1728,3332,happy,happy,0.3468462000000727
1729,3337,happy,happy,0.35442540000008194
1730,3341,happy,neutral,0.3480599000001803
1731,3346,happy,happy,0.3485130000001391
1732,3351,happy,happy,0.3602314000002025
1733,3357,happy,happy,0.3532284999998865
1734,335,happy,happy,0.33894759999998314
1735,337,happy,happy,0.34859419999997954
1736,3383,happy,happy,0.36300530000016806
1737,3398,happy,happy,0.352543500000138
1738,3399,happy,happy,0.3714313000000402
1739,3407,happy,happy,0.3492929000001368
1740,3428,happy,happy,0.34473350000007486
1741,3446,happy,happy,0.3659357999999884
1742,3447,happy,neutral,0.34713560000000143
1743,3449,happy,happy,0.35971779999999853
1744,3472,happy,happy,0.34497880000003533
1745,3482,happy,happy,0.3512539000000743
1746,3485,happy,happy,0.3533459000000221
1747,3491,happy,happy,0.3460599000000002
1748,3492,happy,happy,0.3472220000001016
1749,349,happy,surprise,0.3650741999999809
1750,3500,happy,surprise,0.344013700000005
1751,3503,happy,happy,0.3534940999998071
1752,3509,happy,happy,0.35498690000008537
1753,350,happy,happy,0.3712732999999844
1754,3546,happy,happy,0.3552607999999964
1755,357,happy,happy,0.354082900000094
1756,3580,happy,happy,0.3474760999999944
1757,3598,happy,happy,0.3683511000001545
1758,35,happy,happy,0.34566709999990053
1759,3601,happy,happy,0.34502329999986614
1760,361,happy,happy,0.35915749999981017
1761,362,happy,happy,0.35805389999995896
1762,3649,happy,happy,0.34687579999990703
1763,3652,happy,happy,0.360926599999857
1764,3655,happy,happy,0.3533647000001565
1765,3656,happy,happy,0.34255289999987326
1766,3660,happy,happy,0.3556811999999354
1767,3665,happy,angry,0.344348699999955
1768,3666,happy,happy,0.35749460000010913
1769,3671,happy,happy,0.3563254999999117
1770,3677,happy,happy,0.34501750000003995
1771,3688,happy,happy,0.3473789999998189
1772,3697,happy,happy,0.36104210000007697
1773,3700,happy,happy,0.34750110000004497
1774,3703,happy,happy,0.3557226000000355
1775,3708,happy,happy,0.35666409999998905
1776,3727,happy,happy,0.3640626000001248
1777,3729,happy,happy,0.3522184999999354
1778,3730,happy,happy,0.3443650000001526
1779,3733,happy,happy,0.3490868999999748
1780,3755,happy,happy,0.3959514999999101
1781,3759,happy,happy,0.3514775000001009
1782,375,happy,happy,0.35226449999981924
1783,3766,happy,happy,0.36219210000012936
1784,376,happy,happy,0.3542781000001014
1785,3771,happy,happy,0.3537938000001759
1786,3772,happy,happy,0.3473380000000361
1787,377,happy,surprise,0.3460717000000386
1788,3797,happy,neutral,0.38404669999999896
1789,3798,happy,happy,0.3432778999999755
1790,3827,happy,neutral,0.34761309999998957
1791,3846,happy,happy,0.3563543000000209
1792,384,happy,happy,0.3434834999998202
1793,3854,happy,happy,0.34552450000001045
1794,3869,happy,happy,0.35744510000017726
1795,3877,happy,happy,0.34703700000000026
1796,387,happy,happy,0.34537249999993946
1797,3887,happy,happy,0.3568322999999509
1798,3891,happy,happy,0.34587630000009995
1799,3899,happy,happy,0.34434779999992315
1800,3912,happy,happy,0.3493567999998959
1801,3920,happy,happy,0.34639530000004015
1802,3965,happy,happy,0.36147840000012366
1803,3993,happy,happy,0.361596899999995
1804,3995,happy,happy,0.3470559999998386
1805,4008,happy,happy,0.3580775000000358
1806,4011,happy,neutral,0.3417956000000686
1807,4016,happy,happy,0.3739490000000387
1808,4022,happy,neutral,0.35592739999992773
1809,4041,happy,happy,0.34584350000000086
1810,4071,happy,happy,0.34774609999999484
1811,4077,happy,happy,0.35873240000000806
1812,4080,happy,surprise,0.3425611000000117
1813,4105,happy,disgust,0.36288409999997384
1814,4121,happy,happy,0.3492224999999962
1815,4136,happy,happy,0.36058539999999084
1816,4147,happy,happy,0.3457312999998976
1817,4163,happy,neutral,0.35420849999991333
1818,4173,happy,happy,0.3486236999999619
1819,4176,happy,happy,0.3528905000000577
1820,4178,happy,happy,0.3481011999999737
1821,417,happy,happy,0.34521540000014284
1822,4194,happy,happy,0.3572400000000471
1823,4217,happy,happy,0.37309860000004846
1824,4220,happy,sad,0.34631960000001527
1825,4221,happy,angry,0.35581950000005236
1826,4225,happy,happy,0.3430792999999994
1827,4230,happy,surprise,0.34487140000010186
1828,4244,happy,happy,0.3528461000000789
1829,4252,happy,happy,0.3463393999998061
1830,4259,happy,happy,0.3468285999999807
1831,4260,happy,happy,0.35505079999984446
1832,4277,happy,happy,0.3457951000000321
1833,4293,happy,happy,0.3461260999999922
1834,4296,happy,happy,0.35448570000016844
1835,4303,happy,happy,0.3464924999998402
1836,4318,happy,happy,0.3506840000000011
1837,4323,happy,neutral,0.34824189999994815
1838,4327,happy,happy,0.3491464999999607
1839,4352,happy,happy,0.36080919999994876
1840,4357,happy,happy,0.3404060999998819
1841,4365,happy,happy,0.3472388000000137
1842,438,happy,surprise,0.3757562999999209
1843,4395,happy,happy,0.3479400999999598
1844,4404,happy,happy,0.3455069999999978
1845,4418,happy,happy,0.35551570000006905
1846,441,happy,happy,0.35481849999996484
1847,4426,happy,happy,0.3454616999999871
1848,4431,happy,surprise,0.35579490000009173
1849,4437,happy,disgust,0.353725200000099
1850,4441,happy,happy,0.34646010000005845
1851,4451,happy,happy,0.3730456000000686
1852,4479,happy,happy,0.3444283000001178
1853,4481,happy,happy,0.35216769999988173
1854,4505,happy,happy,0.3594712999999956
1855,450,happy,happy,0.34392910000019583
1856,4512,happy,surprise,0.35626170000000457
1857,4527,happy,happy,0.34468360000005305
1858,4529,happy,neutral,0.36165170000003855
1859,4532,happy,happy,0.3586857999998756
1860,4536,happy,happy,0.3467209999998886
1861,4558,happy,happy,0.345676899999944
1862,4561,happy,happy,0.3554804000000331
1863,456,happy,happy,0.34603000000015527
1864,4575,happy,happy,0.3457527000000482
1865,4587,happy,happy,0.36525780000010855
1866,4597,happy,happy,0.34843709999995554
1867,460,happy,happy,0.3778621999999814
1868,4610,happy,happy,0.35220140000001265
1869,4613,happy,sad,0.34523730000000796
1870,4618,happy,happy,0.38200019999999313
1871,4639,happy,happy,0.34356879999995726
1872,4641,happy,happy,0.3451383999999962
1873,4652,happy,happy,0.3610912000001463
1874,4654,happy,surprise,0.347200599999951
1875,465,happy,happy,0.3457038999999895
1876,4671,happy,happy,0.3584965000000011
1877,4680,happy,happy,0.35821529999998347
1878,4704,happy,happy,0.34593760000007023
1879,4719,happy,happy,0.3581067999998595
1880,4720,happy,happy,0.34616780000010294
1881,4722,happy,happy,0.34849700000017947
1882,4725,happy,happy,0.36113430000000335
1883,4754,happy,happy,0.34944659999996475
1884,4775,happy,surprise,0.3539553000000524
1885,4782,happy,happy,0.35814700000014454
1886,4783,happy,happy,0.3633017999998174
1887,478,happy,surprise,0.35887780000007297
1888,4796,happy,happy,0.3445647999999437
1889,4836,happy,happy,0.35541279999984
1890,4875,happy,happy,0.3630321999999069
1891,4893,happy,neutral,0.3442448000000695
1892,489,happy,happy,0.34751619999997274
1893,4911,happy,happy,0.36251800000013645
1894,4921,happy,happy,0.3460450000000037
1895,492,happy,happy,0.3471678000000793
1896,4940,happy,happy,0.36064630000009856
1897,495,happy,happy,0.35027279999985694
1898,4964,happy,happy,0.34926949999999124
1899,4967,happy,angry,0.3474157999999079
1900,5005,happy,happy,0.36213530000009087
1901,5006,happy,happy,0.3693086000000676
1902,5029,happy,angry,0.3404659999998785
1903,5046,happy,happy,0.34773459999996703
1904,5057,happy,happy,0.35829039999998713
1905,5058,happy,surprise,0.3564151000000493
1906,5071,happy,happy,0.3455615000000307
1907,5073,happy,happy,0.3540441000000101
1908,5110,happy,happy,0.3468128000001798
1909,511,happy,disgust,0.3662841999998818
1910,5129,happy,happy,0.3613809000000856
1911,5150,happy,happy,0.33932340000001204
1912,516,happy,happy,0.34521220000010544
1913,5174,happy,neutral,0.3509874999999738
1914,5176,happy,happy,0.3460875999999189
1915,517,happy,happy,0.3470036999999593
1916,5183,happy,neutral,0.37071099999980106
1917,5190,happy,happy,0.3501917000000958
1918,51,happy,happy,0.35982339999986834
1919,523,happy,happy,0.3442496000000119
1920,5240,happy,happy,0.3555387999999766
1921,5245,happy,happy,0.3554067000000032
1922,5248,happy,happy,0.34907539999994697
1923,5283,happy,surprise,0.3469847999999729
1924,5287,happy,happy,0.3570506999999452
1925,5288,happy,surprise,0.3395502000000761
1926,5293,happy,happy,0.3486422999999377
1927,5326,happy,happy,0.3484240000000227
1928,5353,happy,happy,0.3554017000001295
1929,5370,happy,neutral,0.34785390000001826
1930,537,happy,happy,0.3526961999998548
1931,5387,happy,surprise,0.3582539000001361
1932,5400,happy,happy,0.3489855999998781
1933,5404,happy,happy,0.34822959999996783
1934,5405,happy,sad,0.3530717999999524
1935,5414,happy,happy,0.3558493999998973
1936,5416,happy,happy,0.35067879999996876
1937,5419,happy,happy,0.3433328999999503
1938,5440,happy,happy,0.35658489999991616
1939,5454,happy,happy,0.34091239999997924
1940,5455,happy,happy,0.3534440999999333
1941,5462,happy,happy,0.3666154000000006
1942,5469,happy,happy,0.348611099999971
1943,5475,happy,happy,0.3496165999999903
1944,557,happy,angry,0.3598221999998259
1945,571,happy,surprise,0.3647932999999739
1946,581,happy,happy,0.3486422999999377
1947,589,happy,surprise,0.3743470999997953
1948,604,happy,happy,0.34802620000004936
1949,614,happy,happy,0.35613229999989926
1950,620,happy,happy,0.3461949000000004
1951,630,happy,happy,0.3545045000000755
1952,636,happy,happy,0.35755700000004254
1953,63,happy,happy,0.3451807999999801
1954,643,happy,happy,0.34589710000000196
1955,646,happy,neutral,0.3594172000000526
1956,648,happy,happy,0.34526270000014847
1957,657,happy,happy,0.34778179999989334
1958,658,happy,disgust,0.35823900000013964
1959,660,happy,happy,0.34632250000004206
1960,66,happy,happy,0.34818989999985206
1961,671,happy,happy,0.3535572000000684
1962,681,happy,happy,0.33862390000012965
1963,684,happy,happy,0.35450459999992745
1964,686,happy,happy,0.35631130000001576
1965,693,happy,surprise,0.3455561000000671
1966,703,happy,happy,0.3553158000001986
1967,717,happy,happy,0.3742147999998906
1968,720,happy,happy,0.347364700000071
1969,725,happy,happy,0.3537094000000707
1970,743,happy,happy,0.3459282000001167
1971,763,happy,happy,0.3386920000000373
1972,791,happy,surprise,0.34996640000008483
1973,794,happy,angry,0.3382237000000714
1974,817,happy,happy,0.3391309999999521
1975,827,happy,happy,0.3591635000000224
1976,828,happy,happy,0.34504179999998996
1977,831,happy,neutral,0.3503883000000769
1978,838,happy,happy,0.37814579999985654
1979,83,happy,happy,0.34458549999999377
1980,840,happy,disgust,0.3563667000000805
1981,844,happy,happy,0.38423499999998967
1982,851,happy,happy,0.3630889000000934
1983,875,happy,disgust,0.3604067999999643
1984,881,happy,happy,0.3434388000000581
1985,892,happy,happy,0.34513170000013815
1986,895,happy,surprise,0.3552968999999848
1987,898,happy,happy,0.37250410000001466
1988,89,happy,happy,0.3489223999999922
1989,939,happy,happy,0.3575468000001365
1990,945,happy,happy,0.3506616000001941
1991,953,happy,sad,0.3528598000000329
1992,95,happy,surprise,0.35746240000003127
1993,964,happy,happy,0.3485068999998475
1994,972,happy,happy,0.3656528999999864
1995,984,happy,happy,0.34968109999999797
1996,986,happy,happy,0.34802669999999125
1997,990,happy,happy,0.3590793000000758
1998,994,happy,happy,0.3481586000000334
1999,995,happy,happy,0.34668009999995775
2000,0,neutral,sad,0.3645550999999614
2001,1001,neutral,neutral,0.33879799999999705
2002,1017,neutral,neutral,0.3501429000000371
2003,1019,neutral,neutral,0.3657387999999173
2004,1025,neutral,neutral,0.34317729999997937
2005,1026,neutral,neutral,0.34587310000006255
2006,1029,neutral,neutral,0.35460109999985434
2007,1032,neutral,neutral,0.3372476000001825
