name, fex, time
S132_004_00000001, neutral, 2.786211665999872
S132_007_00000010, happy, 2.9068298319998576
S132_007_00000005, neutral, 2.8394258879998233
S132_007_00000003, neutral, 2.8451339429993823
S132_002_00000004, neutral, 2.77270259099987
S132_002_00000016, sad, 2.983229795000625
S132_002_00000001, neutral, 2.7781942020001225
S132_001_00000006, sad, 2.892073461000109
S132_001_00000001, neutral, 2.8847672390002117
S132_001_00000009, sad, 2.830804886999431
S132_003_00000016, fear, 2.8928371470001366
S132_003_00000002, neutral, 2.9227032580001833
S132_003_00000010, sad, 2.8293057390001195
S106_005_00000014, angry, 2.8634687949997897
S106_005_00000019, angry, 2.941061295000509
S106_005_00000027, angry, 2.9086196649996054
S106_006_00000009, happy, 2.9134698130001198
S106_006_00000001, neutral, 2.9438332760000776
S106_006_00000004, neutral, 2.8284185539996543
S106_004_00000001, angry, 2.871283591000065
S106_004_00000005, disgust, 2.87695829400036
S106_004_00000002, angry, 2.8619534239996938
S106_007_00000003, neutral, 2.9050163499996415
S106_007_00000014, happy, 2.901056738999614
S106_007_00000005, neutral, 2.8310625539998
S106_002_00000006, angry, 2.861402442999861
S106_002_00000012, sad, 2.846347739000521
S106_002_00000008, sad, 2.806945034999444
S106_001_00000012, surprise, 2.8483739610001066
S106_001_00000009, surprise, 2.976408554000045
S106_001_00000016, surprise, 2.78199051699994
S106_003_00000007, neutral, 2.80596925700047
S106_003_00000008, neutral, 2.901655480000045
S106_003_00000009, neutral, 2.9408808869993663
S065_004_00000021, happy, 2.876397091000399
S065_004_00000004, neutral, 2.8906321269996624
S065_004_00000017, happy, 2.8901933130000543
S035_002_00000005, neutral, 2.8469937760000903
S035_002_00000006, neutral, 2.8913065350006946
S035_002_00000007, neutral, 2.854094719999921
S139_002_00000008, neutral, 2.885357682999711
S139_002_00000007, neutral, 2.8576600349997534
S139_002_00000004, neutral, 2.8973770169995987
S505_006_00000007, sad, 2.885503035000511
S505_006_00000019, sad, 2.9270785360004083
S505_006_00000005, sad, 2.9050740350003252
S505_002_00000021, neutral, 2.875030331000744
S505_002_00000003, neutral, 2.7852389429999675
S505_002_00000002, neutral, 2.9225078130002657
S084_002_00000008, neutral, 2.87254970199956
S084_002_00000009, neutral, 2.831564905999585
S084_002_00000010, neutral, 2.8753792389998125
S084_001_00000002, neutral, 2.8647882949999257
S084_001_00000010, fear, 2.959505793999597
S084_001_00000006, surprise, 2.878623683999649
S116_005_00000005, neutral, 2.8723990909993518
S116_005_00000006, neutral, 2.792393701999572
S116_005_00000014, sad, 2.839084534999529
S116_006_00000004, angry, 2.8738368680005806
S116_006_00000005, disgust, 2.8193543129991667
S116_006_00000002, neutral, 2.822951073000695
S116_004_00000002, neutral, 2.8796578690007664
S116_004_00000008, neutral, 2.82202488799976
S116_004_00000013, surprise, 2.923577775999547
S116_007_00000014, happy, 2.7740923499995915
S116_007_00000009, happy, 2.76696840600016
S116_007_00000015, happy, 2.7417054429997734
S116_002_00000003, neutral, 2.769195609000235
S116_002_00000008, happy, 2.763025387000198
S116_002_00000002, neutral, 2.7503054990002056
S116_001_00000006, neutral, 2.7737704800001666
S116_001_00000009, surprise, 2.818048701999942
S116_001_00000004, neutral, 2.8094502940002712
S116_003_00000002, neutral, 2.81863903500016
S116_003_00000004, neutral, 2.888865386999896
S116_003_00000001, neutral, 2.8108847200001037
S051_003_00000015, angry, 2.814000164999925
S051_003_00000017, disgust, 2.7606728679993466
S051_003_00000001, surprise, 2.8875529609995283
S149_002_00000011, happy, 2.825104554000063
S149_002_00000008, happy, 2.8220590540004196
S149_002_00000004, neutral, 2.885114942000655
S122_005_00000031, surprise, 2.8573745169996982
S122_005_00000018, neutral, 2.794870721000734
S122_005_00000024, neutral, 2.767565702999491
S122_004_00000017, neutral, 2.7624690720003855
S122_004_00000004, neutral, 2.8649493499997334
S122_004_00000002, neutral, 2.797896850000143
S122_002_00000007, neutral, 2.7274556280008255
S122_002_00000001, neutral, 2.851529776999996
S122_002_00000009, disgust, 2.8073067949999313
S122_001_00000003, neutral, 2.7757514429995354
S122_001_00000012, surprise, 2.776262350000252
S122_001_00000002, neutral, 2.84570309099945
S101_005_00000006, surprise, 2.755926443000135
S101_005_00000001, neutral, 2.781496554000114
S101_005_00000004, surprise, 2.7683395539997946
